tract_geoid,month_start,y_incidents_12m,predicted_next_30d,risk_score,lag_1m_count,rolling_mean_3m,rolling_mean_12m,total_pop_acs,median_hh_income_acs
17031590500,2025-12-01,139.0,9.545126583479497,13.6,8.0,14.333333333333334,11.416666666666666,1672,69697
17031590600,2025-12-01,97.0,7.758964676243412,11.0,13.0,11.666666666666666,8.25,3813,65192
17031590700,2025-12-01,136.0,10.948714365175487,15.6,14.0,14.333333333333334,11.583333333333334,2914,76667
17031600400,2025-12-01,127.0,9.880697142765637,14.0,5.0,10.0,10.166666666666666,3963,62599
17031600600,2025-12-01,117.0,8.070059960009955,11.5,10.0,12.0,10.083333333333334,2953,60625
17031600700,2025-12-01,101.0,6.818724197866354,9.7,9.0,10.0,8.5,2870,65342
17031600900,2025-12-01,228.0,14.563448417770909,20.7,22.0,18.333333333333332,20.083333333333332,3733,68526
17031610300,2025-12-01,427.0,32.79039057014309,46.6,32.0,30.0,34.75,5670,38984
17031610400,2025-12-01,199.0,12.079403681451023,17.2,8.0,13.333333333333334,17.416666666666668,1888,37480
17031610800,2025-12-01,64.0,4.899675930114822,7.0,7.0,6.0,5.083333333333333,1521,86705
17031611200,2025-12-01,181.0,13.419233746443464,19.1,4.0,9.666666666666666,15.25,2072,32793
17031611300,2025-12-01,267.0,19.311179050903863,27.5,18.0,21.0,22.25,3409,45283
17031611400,2025-12-01,202.0,14.415321958132239,20.5,15.0,16.666666666666668,16.166666666666668,3587,29194
17031611500,2025-12-01,155.0,10.225750487118665,14.5,19.0,15.0,13.666666666666666,3273,40960
17031611600,2025-12-01,114.0,9.394498544629156,13.4,7.0,7.666666666666667,9.583333333333334,1995,-666666666
17031611700,2025-12-01,174.0,12.004019990264633,17.1,15.0,14.0,15.083333333333334,1847,21701
17031611800,2025-12-01,201.0,12.599448153468302,17.9,13.0,13.666666666666666,17.0,2186,-666666666
17031611900,2025-12-01,266.0,16.740947878130484,23.8,22.0,23.333333333333332,23.25,1559,34000
17031612000,2025-12-01,141.0,11.884255982448007,16.9,11.0,10.0,11.333333333333334,1317,47300
17031612100,2025-12-01,147.0,11.415506353997774,16.2,7.0,12.333333333333334,11.75,1018,27583
17031612200,2025-12-01,313.0,20.709791766013776,29.4,22.0,27.666666666666668,26.833333333333332,3687,41514
17031620100,2025-12-01,244.0,15.185338063656774,21.6,25.0,20.666666666666668,21.333333333333332,4798,68438
17031620200,2025-12-01,211.0,13.203884862197372,18.8,21.0,21.0,18.083333333333332,1948,62250
17031620300,2025-12-01,247.0,18.21357665172861,25.9,19.0,18.666666666666668,21.166666666666668,7080,67292
17031620400,2025-12-01,160.0,9.909788811086086,14.1,10.0,11.0,13.75,4540,53575
17031630300,2025-12-01,562.0,38.163299798221246,54.3,57.0,52.0,46.25,4167,51920
17031630400,2025-12-01,245.0,16.106826849216404,22.9,17.0,17.0,21.916666666666668,6003,39828
17031630500,2025-12-01,273.0,18.44800074598989,26.2,16.0,21.666666666666668,23.083333333333332,5989,48986
17031630600,2025-12-01,282.0,22.807972995486654,32.4,25.0,26.333333333333332,22.583333333333332,2746,51643
17031630800,2025-12-01,289.0,22.8378295113705,32.5,29.0,23.333333333333332,24.166666666666668,6361,68558
17031630900,2025-12-01,267.0,17.731858096442142,25.2,15.0,22.0,22.833333333333332,4856,41600
17031640100,2025-12-01,104.0,6.999756217938824,10.0,10.0,10.0,8.5,1348,51579
17031640300,2025-12-01,273.0,18.619616225939865,26.5,16.0,19.0,22.416666666666668,6897,79750
17031640400,2025-12-01,156.0,10.854361310726944,15.4,7.0,12.666666666666666,12.916666666666666,3309,90142
17031640500,2025-12-01,108.0,7.235204275858872,10.3,5.0,8.333333333333334,8.916666666666666,4132,72813
17031640600,2025-12-01,160.0,11.38505146619127,16.2,12.0,12.0,13.666666666666666,4427,79231
17031640700,2025-12-01,109.0,7.691774990149204,10.9,11.0,11.0,9.916666666666666,3110,72297
17031640800,2025-12-01,108.0,8.190913186165531,11.6,11.0,9.333333333333334,8.5,1505,38365
17031650100,2025-12-01,195.0,12.28806781820155,17.5,14.0,17.666666666666668,17.5,4622,59966
17031650200,2025-12-01,286.0,20.56773622571164,29.2,18.0,22.666666666666668,23.916666666666668,7211,92357
17031650301,2025-12-01,224.0,17.45483033782266,24.8,16.0,18.0,18.25,4863,59569
17031650302,2025-12-01,171.0,11.826565102722887,16.8,15.0,14.666666666666666,14.166666666666666,4945,60739
17031650400,2025-12-01,207.0,14.750212938584202,21.0,10.0,12.0,17.333333333333332,6794,72308
17031650500,2025-12-01,575.0,43.198839350447564,61.4,37.0,45.0,48.083333333333336,4159,66818
17031660301,2025-12-01,216.0,16.780946941130324,23.9,22.0,17.666666666666668,18.333333333333332,1761,24628
17031660302,2025-12-01,293.0,18.88930957247412,26.9,29.0,28.0,26.666666666666668,4612,44329
17031660400,2025-12-01,334.0,24.775632196441332,35.2,19.0,25.333333333333332,27.166666666666668,4719,44297
17031660500,2025-12-01,463.0,35.647045962045745,50.7,47.0,38.333333333333336,37.916666666666664,4284,42247
17031660600,2025-12-01,649.0,45.958239650551505,65.3,50.0,51.666666666666664,54.666666666666664,5849,36729
17031660700,2025-12-01,346.0,22.80710942962671,32.4,24.0,23.0,28.916666666666668,1617,33347
17031660800,2025-12-01,484.0,34.689988517331045,49.3,39.0,40.333333333333336,40.666666666666664,5832,41099
17031660900,2025-12-01,602.0,44.58257412116315,63.4,44.0,46.666666666666664,49.916666666666664,5631,41032
17031661000,2025-12-01,490.0,33.38723401043433,47.5,36.0,38.0,41.083333333333336,5424,46066
17031661100,2025-12-01,243.0,17.986441159285484,25.6,21.0,19.666666666666668,20.333333333333332,7186,78778
17031670100,2025-12-01,203.0,13.321819587833394,18.9,17.0,14.0,17.416666666666668,1472,24583
17031670200,2025-12-01,175.0,11.802830238272007,16.8,9.0,11.666666666666666,15.083333333333334,724,34459
17031670300,2025-12-01,182.0,13.634504950443842,19.4,15.0,14.333333333333334,15.833333333333334,1332,30179
17031670400,2025-12-01,150.0,9.556113686458852,13.6,10.0,12.666666666666666,12.75,1616,32083
17031670500,2025-12-01,138.0,9.37345708854018,13.3,20.0,13.0,12.25,1004,30313
17031670600,2025-12-01,101.0,6.428910753061912,9.1,10.0,6.666666666666667,8.166666666666666,1174,37621
17031670700,2025-12-01,218.0,13.655839008435816,19.4,10.0,17.666666666666668,18.666666666666668,1092,35500
17031670800,2025-12-01,227.0,17.005185085624625,24.2,26.0,23.666666666666668,18.166666666666668,1022,39297
17031670900,2025-12-01,177.0,11.882361447872999,16.9,6.0,11.0,14.333333333333334,1246,29906
17031671100,2025-12-01,212.0,15.25484774042196,21.7,18.0,18.0,17.666666666666668,915,15159
17031671200,2025-12-01,186.0,13.594823703614912,19.3,15.0,17.0,15.916666666666666,840,40286
17031671300,2025-12-01,267.0,19.85647726347168,28.2,35.0,26.333333333333332,23.166666666666668,1657,28056
17031671400,2025-12-01,189.0,13.53278157793252,19.2,23.0,16.666666666666668,15.75,1299,26080
17031671500,2025-12-01,429.0,30.48354465070361,43.3,37.0,37.0,35.166666666666664,2308,34167
17031671600,2025-12-01,320.0,21.4927434072909,30.6,26.0,29.333333333333332,26.833333333333332,1709,21063
17031671800,2025-12-01,217.0,16.23282411880265,23.1,20.0,17.666666666666668,17.083333333333332,1128,34470
17031671900,2025-12-01,135.0,10.735908572500207,15.3,13.0,12.666666666666666,11.083333333333334,1034,-666666666
17031672000,2025-12-01,384.0,24.809470419607578,35.3,27.0,38.333333333333336,32.083333333333336,3295,38654
17031680500,2025-12-01,243.0,16.908579312610378,24.0,19.0,16.333333333333332,19.75,1474,39306
17031680600,2025-12-01,191.0,11.903452377588847,16.9,15.0,15.333333333333334,16.083333333333332,1178,50330
17031680900,2025-12-01,848.0,57.49242273950402,81.7,61.0,72.66666666666667,72.16666666666667,3560,22846
17031681000,2025-12-01,571.0,44.407326768522005,63.1,45.0,51.0,46.75,2297,-666666666
17031681100,2025-12-01,505.0,36.12954574039835,51.4,36.0,36.666666666666664,41.5,1932,32583
17031681200,2025-12-01,524.0,35.142572476760066,50.0,35.0,36.333333333333336,43.75,1883,17338
17031681300,2025-12-01,431.0,32.251559275837444,45.9,25.0,32.333333333333336,36.0,2323,17500
17031681400,2025-12-01,432.0,30.22446177848822,43.0,32.0,37.0,36.666666666666664,1879,51531
17031690300,2025-12-01,467.0,33.36136115000264,47.4,39.0,35.666666666666664,38.75,2303,35319
17031690400,2025-12-01,633.0,43.189195922426585,61.4,48.0,46.666666666666664,54.0,2908,40722
17031690500,2025-12-01,178.0,11.975973229065167,17.0,19.0,19.333333333333332,15.5,742,56203
17031690900,2025-12-01,611.0,49.01986614452098,69.7,62.0,56.333333333333336,49.083333333333336,3809,41131
17031691000,2025-12-01,461.0,34.06300135662164,48.4,36.0,38.0,39.333333333333336,2655,78375
17031691100,2025-12-01,627.0,50.00281395512704,71.1,53.0,56.666666666666664,50.416666666666664,2883,57542
17031691200,2025-12-01,692.0,45.903333373531936,65.3,47.0,57.666666666666664,58.666666666666664,1984,35551
17031691300,2025-12-01,353.0,24.172431307844267,34.4,32.0,36.333333333333336,30.0,2332,42708
17031691400,2025-12-01,566.0,38.811357092870104,55.2,46.0,43.333333333333336,47.666666666666664,2701,38816
17031691500,2025-12-01,504.0,34.757767682779956,49.4,31.0,39.333333333333336,41.583333333333336,1895,22363
17031700100,2025-12-01,254.0,19.46228691608021,27.7,13.0,20.0,22.166666666666668,3874,78803
17031700200,2025-12-01,215.0,15.865586258470932,22.6,13.0,16.666666666666668,18.083333333333332,6888,80096
17031700301,2025-12-01,232.0,16.698338232938546,23.7,18.0,18.666666666666668,19.75,6124,74207
17031700302,2025-12-01,158.0,11.623084571716419,16.5,17.0,16.333333333333332,13.0,6003,83086
17031700401,2025-12-01,344.0,26.391465978518738,37.5,27.0,31.333333333333332,28.75,6218,81065
17031700402,2025-12-01,153.0,10.670727250379475,15.2,12.0,14.333333333333334,13.25,3417,85208
17031700501,2025-12-01,474.0,32.1938846258998,45.8,33.0,42.333333333333336,39.5,6565,66979
17031700502,2025-12-01,115.0,7.911629304924372,11.2,10.0,7.666666666666667,9.833333333333334,3656,87543
17031710100,2025-12-01,186.0,12.725301608842974,18.1,13.0,13.666666666666666,15.666666666666666,1026,23500
17031710200,2025-12-01,727.0,49.42371992282291,70.3,64.0,58.0,60.75,4056,28091
17031710300,2025-12-01,285.0,18.87393191548352,26.8,21.0,23.666666666666668,24.5,1382,54444
17031710400,2025-12-01,637.0,44.27247548235478,63.0,54.0,51.333333333333336,54.25,5668,44858
17031710500,2025-12-01,603.0,48.45365515845561,68.9,48.0,51.333333333333336,48.25,4087,39943
17031710600,2025-12-01,305.0,19.854790904285622,28.2,21.0,22.666666666666668,25.666666666666668,1720,35865
17031710700,2025-12-01,493.0,38.22523028661634,54.4,48.0,42.666666666666664,40.75,3412,31473
17031710800,2025-12-01,734.0,51.83171158458365,73.7,75.0,59.666666666666664,62.083333333333336,4536,30461
17031710900,2025-12-01,311.0,20.755638511967483,29.5,28.0,24.666666666666668,26.416666666666668,2151,45663
17031711000,2025-12-01,382.0,27.19512875404737,38.7,28.0,26.0,32.333333333333336,3779,58030
17031711100,2025-12-01,372.0,29.387982036936595,41.8,42.0,36.0,31.166666666666668,2808,46667
17031711200,2025-12-01,388.0,28.873377668210757,41.1,36.0,35.0,32.333333333333336,4869,58444
17031711300,2025-12-01,153.0,10.7138769850275,15.2,15.0,12.0,13.083333333333334,1618,70223
17031711400,2025-12-01,296.0,19.006638986157174,27.0,20.0,28.333333333333332,24.5,2728,53929
17031711500,2025-12-01,209.0,14.313669524098692,20.4,10.0,15.333333333333334,17.583333333333332,2628,57422
17031720100,2025-12-01,116.0,8.803125147559976,12.5,13.0,11.0,9.333333333333334,3370,151613
17031720200,2025-12-01,307.0,19.614985944416286,27.9,22.0,24.333333333333332,26.666666666666668,4097,118836
17031720300,2025-12-01,145.0,8.988495356897452,12.8,18.0,12.0,11.916666666666666,3614,145250
17031720400,2025-12-01,52.0,3.4397522074496996,4.9,5.0,5.333333333333333,4.75,1872,116406
17031720500,2025-12-01,63.0,4.038468151482899,5.7,4.0,5.666666666666667,5.583333333333333,1833,110625
17031720600,2025-12-01,64.0,4.480083669822254,6.4,8.0,6.0,5.833333333333333,1860,148450
17031720700,2025-12-01,242.0,17.897546274145363,25.4,18.0,19.666666666666668,20.5,3135,118227
17031730100,2025-12-01,176.0,11.135740039440794,15.8,9.0,13.0,15.5,2669,65944
17031730201,2025-12-01,670.0,47.4777751965539,67.5,52.0,61.666666666666664,55.666666666666664,5671,62083
17031730202,2025-12-01,240.0,15.336392192738161,21.8,18.0,21.0,20.75,3093,78819
17031730300,2025-12-01,125.0,8.02965714345734,11.4,9.0,9.666666666666666,10.333333333333334,1042,49271
17031730400,2025-12-01,484.0,35.36043171024075,50.3,48.0,50.0,41.0,4070,91284
17031730500,2025-12-01,439.0,30.06007393752774,42.7,27.0,32.333333333333336,36.25,4053,61742
17031730600,2025-12-01,347.0,24.89554164631537,35.4,24.0,29.333333333333332,28.583333333333332,3570,75462
17031730700,2025-12-01,287.0,17.908168379974274,25.5,18.0,25.0,23.416666666666668,2288,54531
17031740100,2025-12-01,117.0,7.833053152440634,11.1,14.0,9.333333333333334,9.583333333333334,3075,109583
17031740200,2025-12-01,95.0,8.099360701218759,11.5,12.0,10.333333333333334,7.75,6473,118444
17031740300,2025-12-01,117.0,7.792960885933787,11.1,8.0,12.0,10.0,5043,122063
17031740400,2025-12-01,153.0,11.607625994308014,16.5,17.0,14.333333333333334,13.0,4530,93194
17031750100,2025-12-01,339.0,23.892044595575072,34.0,31.0,29.666666666666668,28.166666666666668,3636,52109
17031750200,2025-12-01,191.0,13.543686655283667,19.3,16.0,15.0,15.916666666666666,3141,75250
17031750300,2025-12-01,96.0,6.626422925687157,9.4,9.0,8.666666666666666,7.833333333333333,2546,119000
17031750400,2025-12-01,139.0,9.978139840100448,14.2,5.0,9.0,11.583333333333334,2790,104009
17031750500,2025-12-01,674.0,52.82454136030967,75.1,59.0,58.333333333333336,56.333333333333336,4761,52880
17031750600,2025-12-01,434.0,32.85448191194087,46.7,40.0,40.333333333333336,36.5,3844,56504
17031760801,2025-12-01,153.0,9.254878908379766,13.2,9.0,12.0,13.0,4718,73618
17031760802,2025-12-01,40.0,2.939861102166602,4.2,3.0,3.6666666666666665,3.75,2191,81167
17031760803,2025-12-01,229.0,16.51897513028598,23.5,10.0,17.666666666666668,18.583333333333332,6862,63155
17031770201,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,6051,85538
17031770202,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,4557,78727
17031770300,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,7001,88614
17031770400,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,4440,88983
17031770500,2025-12-01,6.0,0.37656038282829585,0.5,0.0,0.0,0.5833333333333334,4225,54522
17031770601,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,3694,92569
17031770602,2025-12-01,5.0,0.41855614567869764,0.6,0.0,0.0,0.3333333333333333,4586,80568
17031770700,2025-12-01,227.0,13.718772475323213,19.5,10.0,8.666666666666666,20.416666666666668,2290,65300
17031770800,2025-12-01,2.0,0.11579705853692325,0.2,0.0,0.0,0.16666666666666666,5773,74557
17031770901,2025-12-01,6.0,0.31815678163221894,0.5,0.0,0.3333333333333333,0.5833333333333334,4796,102955
17031770902,2025-12-01,14.0,0.6221663357759933,0.9,0.0,0.6666666666666666,1.1666666666666667,3816,81250
17031800100,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,2367,250001
17031800200,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,6420,214779
17031800300,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,3303,250001
17031800400,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,3686,250001
17031800500,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,5576,250001
17031800600,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,2389,250001
17031800700,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,4850,250001
17031800800,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,2331,110156
17031800900,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,4341,137802
17031801000,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,5261,146890
17031801100,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,5045,231919
17031801200,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,3699,243333
17031801300,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,4448,142500
17031801400,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,3052,164120
17031801500,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,6367,133224
17031801601,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,4423,98328
17031801603,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,3781,68594
17031801605,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,5721,179425
17031801606,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,7456,158309
17031801607,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,5753,139865
17031801608,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,6308,134179
17031801701,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,3568,220469
17031801702,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,4911,190288
17031801800,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,6041,167619
17031801901,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,4362,105766
17031801902,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,3770,191319
17031802002,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,4990,139904
17031802003,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,2517,135625
17031802004,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,6006,39560
17031802100,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,3717,163681
17031802200,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,4937,168105
17031802300,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,5770,121533
17031802402,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,6076,79841
17031802403,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,1392,77471
17031802404,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,7492,67905
17031802503,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,7571,103365
17031802504,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,6844,92541
17031802505,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,6371,69221
17031802506,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,2517,92829
17031802605,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,7230,120580
17031802607,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,1217,126429
17031802608,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,6009,88346
17031802609,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,6414,58711
17031802610,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,1986,127415
17031802701,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,6326,125370
17031802702,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,5043,116136
17031802801,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,4689,131918
17031802802,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,6530,109038
17031802900,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,6085,158750
17031803005,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,2701,104306
17031803007,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,5201,106316
17031803008,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,4807,145100
17031803010,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,4686,114347
17031803012,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,2014,85000
17031803013,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,5724,105841
17031803014,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,3329,76045
17031803015,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,4498,102961
17031803016,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,2560,119188
17031803017,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,6125,98125
17031803100,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,3448,152682
17031803200,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,5024,99556
17031803300,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,5629,115946
17031803400,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,6745,140000
17031803500,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,5565,144036
17031803603,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,6538,191691
17031803604,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,4375,88377
17031803605,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,6694,100506
17031803607,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,4358,118224
17031803608,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,8110,129358
17031803611,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,6425,68958
17031803612,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,3470,66000
17031803613,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,3891,73333
17031803614,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,4145,50865
17031803615,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,2357,89960
17031803616,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,4789,91968
17031803701,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,2745,81581
17031803702,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,6154,109779
17031803800,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,4159,121167
17031803901,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,3702,79034
17031803902,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,3498,106012
17031804000,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,4672,88559
17031804102,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,6865,170819
17031804104,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,5176,145156
17031804105,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,4219,152386
17031804106,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,7232,139139
17031804108,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,4577,91795
17031804109,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,3138,155469
17031804202,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,7853,178385
17031804203,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,3215,225486
17031804204,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,5281,149778
17031804305,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,7790,81277
17031804306,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,6379,88125
17031804308,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,4752,79205
17031804309,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,3311,86885
17031804312,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,1888,158467
17031804313,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,6913,121986
17031804314,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,1409,106410
17031804315,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,2547,98050
17031804316,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,4514,110667
17031804403,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,6895,79203
17031804404,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,5567,86802
17031804405,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,3348,72031
17031804406,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,5798,72237
17031804505,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,3644,84728
17031804506,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,5248,132679
17031804508,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,2345,65708
17031804509,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,6440,90174
17031804510,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,5389,80801
17031804511,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,2234,68516
17031804512,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,3555,146710
17031804513,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,3753,151051
17031804514,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,5381,111713
17031804603,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,6368,98247
17031804606,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,6349,136908
17031804607,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,7334,126192
17031804608,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,3634,120565
17031804609,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,5993,110833
17031804610,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,2684,75191
17031804611,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,4233,85451
17031804701,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,5947,78522
17031804705,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,4594,75563
17031804706,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,2255,116354
17031804709,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,8425,93586
17031804710,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,3836,95703
17031804711,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,8272,83787
17031804712,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,5431,95590
17031804713,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,5097,97781
17031804714,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,3269,104286
17031804715,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,3777,62183
17031804716,2025-12-01,0.0,0.023996379846436922,0.0,0.0,0.0,0.0,4599,112725
